country,country_name,indicator,indicator_name,year,frequency,value,unit,price_basis,base_year,status,source_status,source_indicator,source,source_url,source_file,raw_row,footnote,data_source,reference_year,methodology
VNM,Viet Nam,current_account_pct,Current account balance,2011,A,0.1,percent_gdp,current,,observed,A,BCA_BP6_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_GLOB_BOP/A.BCA_BP6_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_GLOB_BOP.csv,92,"2014-2025: Prior to 2014, data are based on the IMF's Balance of Payments Manual (fifth edition). For 2014 onward, data are based on the IMF's Balance of Payments and International Investment Position Manual (sixth edition).",State Bank of Viet Nam,Calendar Year,Balance of Payment Manual 5th Edition
VNM,Viet Nam,current_account_pct,Current account balance,2012,A,4.7,percent_gdp,current,,observed,A,BCA_BP6_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_GLOB_BOP/A.BCA_BP6_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_GLOB_BOP.csv,93,"2014-2025: Prior to 2014, data are based on the IMF's Balance of Payments Manual (fifth edition). For 2014 onward, data are based on the IMF's Balance of Payments and International Investment Position Manual (sixth edition).",State Bank of Viet Nam,Calendar Year,Balance of Payment Manual 5th Edition
VNM,Viet Nam,current_account_pct,Current account balance,2013,A,3.6,percent_gdp,current,,observed,A,BCA_BP6_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_GLOB_BOP/A.BCA_BP6_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_GLOB_BOP.csv,94,"2014-2025: Prior to 2014, data are based on the IMF's Balance of Payments Manual (fifth edition). For 2014 onward, data are based on the IMF's Balance of Payments and International Investment Position Manual (sixth edition).",State Bank of Viet Nam,Calendar Year,Balance of Payment Manual 5th Edition
VNM,Viet Nam,current_account_pct,Current account balance,2014,A,3.7,percent_gdp,current,,unknown,B,BCA_BP6_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_GLOB_BOP/A.BCA_BP6_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_GLOB_BOP.csv,95,"2014-2025: Prior to 2014, data are based on the IMF's Balance of Payments Manual (fifth edition). For 2014 onward, data are based on the IMF's Balance of Payments and International Investment Position Manual (sixth edition).",State Bank of Viet Nam,Calendar Year,Balance of Payment Manual 6th Edition
VNM,Viet Nam,current_account_pct,Current account balance,2015,A,-0.686615143,percent_gdp,current,,observed,A,BCA_BP6_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_GLOB_BOP/A.BCA_BP6_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_GLOB_BOP.csv,96,"2014-2025: Prior to 2014, data are based on the IMF's Balance of Payments Manual (fifth edition). For 2014 onward, data are based on the IMF's Balance of Payments and International Investment Position Manual (sixth edition).",State Bank of Viet Nam,Calendar Year,Balance of Payment Manual 6th Edition
VNM,Viet Nam,current_account_pct,Current account balance,2016,A,0.341506673,percent_gdp,current,,observed,A,BCA_BP6_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_GLOB_BOP/A.BCA_BP6_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_GLOB_BOP.csv,97,"2014-2025: Prior to 2014, data are based on the IMF's Balance of Payments Manual (fifth edition). For 2014 onward, data are based on the IMF's Balance of Payments and International Investment Position Manual (sixth edition).",State Bank of Viet Nam,Calendar Year,Balance of Payment Manual 6th Edition
VNM,Viet Nam,current_account_pct,Current account balance,2017,A,-0.578275824,percent_gdp,current,,observed,A,BCA_BP6_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_GLOB_BOP/A.BCA_BP6_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_GLOB_BOP.csv,98,"2014-2025: Prior to 2014, data are based on the IMF's Balance of Payments Manual (fifth edition). For 2014 onward, data are based on the IMF's Balance of Payments and International Investment Position Manual (sixth edition).",State Bank of Viet Nam,Calendar Year,Balance of Payment Manual 6th Edition
VNM,Viet Nam,current_account_pct,Current account balance,2018,A,2.235683745,percent_gdp,current,,observed,A,BCA_BP6_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_GLOB_BOP/A.BCA_BP6_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_GLOB_BOP.csv,99,"2014-2025: Prior to 2014, data are based on the IMF's Balance of Payments Manual (fifth edition). For 2014 onward, data are based on the IMF's Balance of Payments and International Investment Position Manual (sixth edition).",State Bank of Viet Nam,Calendar Year,Balance of Payment Manual 6th Edition
VNM,Viet Nam,current_account_pct,Current account balance,2019,A,3.730949823,percent_gdp,current,,observed,A,BCA_BP6_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_GLOB_BOP/A.BCA_BP6_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_GLOB_BOP.csv,100,"2014-2025: Prior to 2014, data are based on the IMF's Balance of Payments Manual (fifth edition). For 2014 onward, data are based on the IMF's Balance of Payments and International Investment Position Manual (sixth edition).",State Bank of Viet Nam,Calendar Year,Balance of Payment Manual 6th Edition
VNM,Viet Nam,current_account_pct,Current account balance,2020,A,4.293920738,percent_gdp,current,,observed,A,BCA_BP6_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_GLOB_BOP/A.BCA_BP6_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_GLOB_BOP.csv,101,"2014-2025: Prior to 2014, data are based on the IMF's Balance of Payments Manual (fifth edition). For 2014 onward, data are based on the IMF's Balance of Payments and International Investment Position Manual (sixth edition).",State Bank of Viet Nam,Calendar Year,Balance of Payment Manual 6th Edition
VNM,Viet Nam,current_account_pct,Current account balance,2021,A,-1.242026714,percent_gdp,current,,observed,A,BCA_BP6_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_GLOB_BOP/A.BCA_BP6_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_GLOB_BOP.csv,102,"2014-2025: Prior to 2014, data are based on the IMF's Balance of Payments Manual (fifth edition). For 2014 onward, data are based on the IMF's Balance of Payments and International Investment Position Manual (sixth edition).",State Bank of Viet Nam,Calendar Year,Balance of Payment Manual 6th Edition
VNM,Viet Nam,current_account_pct,Current account balance,2022,A,0.324336446,percent_gdp,current,,observed,A,BCA_BP6_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_GLOB_BOP/A.BCA_BP6_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_GLOB_BOP.csv,103,"2014-2025: Prior to 2014, data are based on the IMF's Balance of Payments Manual (fifth edition). For 2014 onward, data are based on the IMF's Balance of Payments and International Investment Position Manual (sixth edition).",State Bank of Viet Nam,Calendar Year,Balance of Payment Manual 6th Edition
VNM,Viet Nam,current_account_pct,Current account balance,2023,A,6.362748354,percent_gdp,current,,observed,A,BCA_BP6_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_GLOB_BOP/A.BCA_BP6_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_GLOB_BOP.csv,104,"2014-2025: Prior to 2014, data are based on the IMF's Balance of Payments Manual (fifth edition). For 2014 onward, data are based on the IMF's Balance of Payments and International Investment Position Manual (sixth edition).",State Bank of Viet Nam,Calendar Year,Balance of Payment Manual 6th Edition
VNM,Viet Nam,current_account_pct,Current account balance,2024,A,6.380421197,percent_gdp,current,,observed,A,BCA_BP6_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_GLOB_BOP/A.BCA_BP6_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_GLOB_BOP.csv,105,"2014-2025: Prior to 2014, data are based on the IMF's Balance of Payments Manual (fifth edition). For 2014 onward, data are based on the IMF's Balance of Payments and International Investment Position Manual (sixth edition).",State Bank of Viet Nam,Calendar Year,Balance of Payment Manual 6th Edition
VNM,Viet Nam,current_account_pct,Current account balance,2025,A,6.44189186,percent_gdp,current,,observed,A,BCA_BP6_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_GLOB_BOP/A.BCA_BP6_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_GLOB_BOP.csv,106,"2014-2025: Prior to 2014, data are based on the IMF's Balance of Payments Manual (fifth edition). For 2014 onward, data are based on the IMF's Balance of Payments and International Investment Position Manual (sixth edition).",State Bank of Viet Nam,Calendar Year,Balance of Payment Manual 6th Edition
VNM,Viet Nam,exports_pct,Exports of goods and services,2005,A,63.69952,percent_gdp,current,,observed,A,NEGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,296,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",National Statistics Office,Calendar Year,
VNM,Viet Nam,exports_pct,Exports of goods and services,2006,A,67.8176,percent_gdp,current,,observed,A,NEGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,297,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",National Statistics Office,Calendar Year,
VNM,Viet Nam,exports_pct,Exports of goods and services,2007,A,71.09533,percent_gdp,current,,observed,A,NEGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,298,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",National Statistics Office,Calendar Year,
VNM,Viet Nam,exports_pct,Exports of goods and services,2008,A,71.51323,percent_gdp,current,,observed,A,NEGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,299,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",National Statistics Office,Calendar Year,
VNM,Viet Nam,exports_pct,Exports of goods and services,2009,A,62.97178745,percent_gdp,current,,observed,A,NEGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,300,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",National Statistics Office,Calendar Year,
VNM,Viet Nam,exports_pct,Exports of goods and services,2010,A,54.1758454,percent_gdp,current,,unknown,B,NEGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,301,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",National Statistics Office,Calendar Year,
VNM,Viet Nam,exports_pct,Exports of goods and services,2011,A,61.18015578,percent_gdp,current,,observed,A,NEGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,302,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",National Statistics Office,Calendar Year,
VNM,Viet Nam,exports_pct,Exports of goods and services,2012,A,63.47392449,percent_gdp,current,,observed,A,NEGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,303,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",National Statistics Office,Calendar Year,
VNM,Viet Nam,exports_pct,Exports of goods and services,2013,A,66.80044615,percent_gdp,current,,observed,A,NEGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,304,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",National Statistics Office,Calendar Year,
VNM,Viet Nam,exports_pct,Exports of goods and services,2014,A,69.59857507,percent_gdp,current,,observed,A,NEGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,305,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",National Statistics Office,Calendar Year,
VNM,Viet Nam,exports_pct,Exports of goods and services,2015,A,72.92285161,percent_gdp,current,,observed,A,NEGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,306,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",National Statistics Office,Calendar Year,
VNM,Viet Nam,exports_pct,Exports of goods and services,2016,A,74.10728551,percent_gdp,current,,observed,A,NEGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,307,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",National Statistics Office,Calendar Year,
VNM,Viet Nam,exports_pct,Exports of goods and services,2017,A,81.76252212,percent_gdp,current,,observed,A,NEGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,308,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",National Statistics Office,Calendar Year,
VNM,Viet Nam,exports_pct,Exports of goods and services,2018,A,84.42345602,percent_gdp,current,,observed,A,NEGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,309,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",National Statistics Office,Calendar Year,
VNM,Viet Nam,exports_pct,Exports of goods and services,2019,A,85.1575871,percent_gdp,current,,observed,A,NEGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,310,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",National Statistics Office,Calendar Year,
VNM,Viet Nam,exports_pct,Exports of goods and services,2020,A,84.38159765,percent_gdp,current,,observed,A,NEGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,311,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",National Statistics Office,Calendar Year,
VNM,Viet Nam,exports_pct,Exports of goods and services,2021,A,93.85,percent_gdp,current,,observed,A,NEGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,312,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",National Statistics Office,Calendar Year,
VNM,Viet Nam,exports_pct,Exports of goods and services,2022,A,93.42012924,percent_gdp,current,,observed,A,NEGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,313,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",National Statistics Office,Calendar Year,
VNM,Viet Nam,exports_pct,Exports of goods and services,2023,A,86.73666355,percent_gdp,current,,observed,A,NEGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,314,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",National Statistics Office,Calendar Year,
VNM,Viet Nam,exports_pct,Exports of goods and services,2024,A,90.59622006,percent_gdp,current,,observed,A,NEGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,315,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",National Statistics Office,Calendar Year,
VNM,Viet Nam,exports_pct,Exports of goods and services,2025,A,98.24440786,percent_gdp,current,,observed,A,NEGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,316,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",National Statistics Office,Calendar Year,
VNM,Viet Nam,imports_pct,Imports of goods and services,2005,A,67.01535,percent_gdp,current,,observed,A,NIGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,401,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",National Statistics Office,Calendar Year,
VNM,Viet Nam,imports_pct,Imports of goods and services,2006,A,70.72582,percent_gdp,current,,observed,A,NIGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,402,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",National Statistics Office,Calendar Year,
VNM,Viet Nam,imports_pct,Imports of goods and services,2007,A,84.66495,percent_gdp,current,,observed,A,NIGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,403,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",National Statistics Office,Calendar Year,
VNM,Viet Nam,imports_pct,Imports of goods and services,2008,A,85.15733,percent_gdp,current,,observed,A,NIGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,404,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",National Statistics Office,Calendar Year,
VNM,Viet Nam,imports_pct,Imports of goods and services,2009,A,73.33891699,percent_gdp,current,,observed,A,NIGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,405,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",National Statistics Office,Calendar Year,
VNM,Viet Nam,imports_pct,Imports of goods and services,2010,A,59.8018426,percent_gdp,current,,unknown,B,NIGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,406,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",National Statistics Office,Calendar Year,
VNM,Viet Nam,imports_pct,Imports of goods and services,2011,A,64.08042252,percent_gdp,current,,observed,A,NIGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,407,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",National Statistics Office,Calendar Year,
VNM,Viet Nam,imports_pct,Imports of goods and services,2012,A,59.75019225,percent_gdp,current,,observed,A,NIGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,408,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",National Statistics Office,Calendar Year,
VNM,Viet Nam,imports_pct,Imports of goods and services,2013,A,64.04590912,percent_gdp,current,,observed,A,NIGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,409,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",National Statistics Office,Calendar Year,
VNM,Viet Nam,imports_pct,Imports of goods and services,2014,A,65.81194553,percent_gdp,current,,observed,A,NIGS_XGDP_PS,ADB,"https://kidb.adb.org/api/v5/sdmx/data/ADB,DF_NA/A.NGDP_XDC+NGDP_R_XDC+NGDPVA_ISIC4_C_XDC+NEGS_XGDP_PS+NIGS_XGDP_PS.VIE+THA+INO+MAL+SIN?startPeriod=2005&format=sdmx-csv",DF_NA.csv,410,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",National Statistics Office,Calendar Year,
