DATAFLOW,FREQ,INDICATOR,ECONOMY_CODE,TIME_PERIOD,OBS_VALUE,UNIT,UNIT_MULT,DECIMALS,FOOTNOTE,OBS_STATUS,REF_YEAR,BASE_YEAR,DATA_SOURCE,METHODOLOGY
ADB:DF_NA(1.0),A,NGDP_R_XDC,INO,2014,8564.8666,IDR,12,0,"1) For 2010 onward, data are based on the 2008 System of National Accounts. Base year was also changed from 2000 to 2010.|2) 2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",A,Calendar Year,2010,BPS Statistics Indonesia,System of National Accounts - 2008
ADB:DF_NA(1.0),A,NGDP_R_XDC,INO,2015,8982.5171,IDR,12,0,"1) For 2010 onward, data are based on the 2008 System of National Accounts. Base year was also changed from 2000 to 2010.|2) 2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",A,Calendar Year,2010,BPS Statistics Indonesia,System of National Accounts - 2008
ADB:DF_NA(1.0),A,NGDP_R_XDC,INO,2016,9434.6134,IDR,12,0,"1) For 2010 onward, data are based on the 2008 System of National Accounts. Base year was also changed from 2000 to 2010.|2) 2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",A,Calendar Year,2010,BPS Statistics Indonesia,System of National Accounts - 2008
ADB:DF_NA(1.0),A,NGDP_R_XDC,INO,2017,9912.9281,IDR,12,0,"1) For 2010 onward, data are based on the 2008 System of National Accounts. Base year was also changed from 2000 to 2010.|2) 2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",A,Calendar Year,2010,BPS Statistics Indonesia,System of National Accounts - 2008
ADB:DF_NA(1.0),A,NGDP_R_XDC,INO,2018,10425.8519,IDR,12,0,"1) For 2010 onward, data are based on the 2008 System of National Accounts. Base year was also changed from 2000 to 2010.|2) 2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",A,Calendar Year,2010,BPS Statistics Indonesia,System of National Accounts - 2008
ADB:DF_NA(1.0),A,NGDP_R_XDC,INO,2019,10949.1554,IDR,12,0,"1) For 2010 onward, data are based on the 2008 System of National Accounts. Base year was also changed from 2000 to 2010.|2) 2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",A,Calendar Year,2010,BPS Statistics Indonesia,System of National Accounts - 2008
ADB:DF_NA(1.0),A,NGDP_R_XDC,INO,2020,10722.9993,IDR,12,0,"1) For 2010 onward, data are based on the 2008 System of National Accounts. Base year was also changed from 2000 to 2010.|2) 2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",A,Calendar Year,2010,BPS Statistics Indonesia,System of National Accounts - 2008
ADB:DF_NA(1.0),A,NGDP_R_XDC,INO,2021,11120.0597,IDR,12,0,"1) For 2010 onward, data are based on the 2008 System of National Accounts. Base year was also changed from 2000 to 2010.|2) 2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",A,Calendar Year,2010,BPS Statistics Indonesia,System of National Accounts - 2008
ADB:DF_NA(1.0),A,NGDP_R_XDC,INO,2022,11710.2232,IDR,12,0,"1) For 2010 onward, data are based on the 2008 System of National Accounts. Base year was also changed from 2000 to 2010.|2) 2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",A,Calendar Year,2010,BPS Statistics Indonesia,System of National Accounts - 2008
ADB:DF_NA(1.0),A,NGDP_R_XDC,INO,2023,12301.4526,IDR,12,0,"1) For 2010 onward, data are based on the 2008 System of National Accounts. Base year was also changed from 2000 to 2010.|2) 2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",A,Calendar Year,2010,BPS Statistics Indonesia,System of National Accounts - 2008
ADB:DF_NA(1.0),A,NGDP_R_XDC,INO,2024,12920.5324,IDR,12,0,"1) For 2010 onward, data are based on the 2008 System of National Accounts. Base year was also changed from 2000 to 2010.|2) 2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",P,Calendar Year,2010,BPS Statistics Indonesia,System of National Accounts - 2008
ADB:DF_NA(1.0),A,NGDP_R_XDC,INO,2025,13580.5247,IDR,12,0,"1) For 2010 onward, data are based on the 2008 System of National Accounts. Base year was also changed from 2000 to 2010.|2) 2024, 2025: For 2024, data refer to preliminary figures. For 2025, data refer to very preliminary figures.",P,Calendar Year,2010,BPS Statistics Indonesia,System of National Accounts - 2008
ADB:DF_NA(1.0),A,NGDP_R_XDC,MAL,2005,543579,MYR,6,0,,B,Calendar Year,2005,Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,MAL,2006,573938,MYR,6,0,,A,Calendar Year,2005,Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,MAL,2007,610085,MYR,6,0,,A,Calendar Year,2005,Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,MAL,2008,639566,MYR,6,0,,A,Calendar Year,2005,Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,MAL,2009,629885,MYR,6,0,,A,Calendar Year,2005,Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,MAL,2010,821434,MYR,6,0,,B,Calendar Year,2010,Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,MAL,2011,864920,MYR,6,0,,A,Calendar Year,2010,Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,MAL,2012,912261,MYR,6,0,,A,Calendar Year,2010,Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,MAL,2013,955080,MYR,6,0,,A,Calendar Year,2010,Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,MAL,2014,1012449,MYR,6,0,,A,Calendar Year,2010,Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,MAL,2015,1176941.187,MYR,6,0,,B,Calendar Year,2015,Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,MAL,2016,1229312.497,MYR,6,0,,A,Calendar Year,2015,Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,MAL,2017,1300769.019,MYR,6,0,,A,Calendar Year,2015,Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,MAL,2018,1363766.395,MYR,6,0,,A,Calendar Year,2015,Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,MAL,2019,1423951.962,MYR,6,0,,A,Calendar Year,2015,Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,MAL,2020,1346249.088,MYR,6,0,,A,Calendar Year,2015,Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,MAL,2021,1390881.951,MYR,6,0,,A,Calendar Year,2015,Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,MAL,2022,1516502.754,MYR,6,0,,A,Calendar Year,2015,Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,MAL,2023,1570774.181,MYR,6,0,,A,Calendar Year,2015,Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,MAL,2024,1651872.788,MYR,6,0,,A,Calendar Year,2015,Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,MAL,2025,1736953.27,MYR,6,0,,A,Calendar Year,2015,Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,SIN,2005,245134.6,SGD,6,1,2015: Data are expressed in chained (2015) Singapore dollars. Chain-linked data generally do not add up to the total.,A,Calendar Year,2015,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,SIN,2006,267213.3,SGD,6,1,2015: Data are expressed in chained (2015) Singapore dollars. Chain-linked data generally do not add up to the total.,A,Calendar Year,2015,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,SIN,2007,291320,SGD,6,1,2015: Data are expressed in chained (2015) Singapore dollars. Chain-linked data generally do not add up to the total.,A,Calendar Year,2015,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,SIN,2008,296748.7,SGD,6,1,2015: Data are expressed in chained (2015) Singapore dollars. Chain-linked data generally do not add up to the total.,A,Calendar Year,2015,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,SIN,2009,297128.4,SGD,6,1,2015: Data are expressed in chained (2015) Singapore dollars. Chain-linked data generally do not add up to the total.,A,Calendar Year,2015,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,SIN,2010,340270.7,SGD,6,1,2015: Data are expressed in chained (2015) Singapore dollars. Chain-linked data generally do not add up to the total.,A,Calendar Year,2015,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,SIN,2011,361418.3,SGD,6,1,2015: Data are expressed in chained (2015) Singapore dollars. Chain-linked data generally do not add up to the total.,A,Calendar Year,2015,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,SIN,2012,377449,SGD,6,1,2015: Data are expressed in chained (2015) Singapore dollars. Chain-linked data generally do not add up to the total.,A,Calendar Year,2015,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,SIN,2013,395633.1,SGD,6,1,2015: Data are expressed in chained (2015) Singapore dollars. Chain-linked data generally do not add up to the total.,A,Calendar Year,2015,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,SIN,2014,411203.4,SGD,6,1,2015: Data are expressed in chained (2015) Singapore dollars. Chain-linked data generally do not add up to the total.,A,Calendar Year,2015,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,SIN,2015,423444.1,SGD,6,1,2015: Data are expressed in chained (2015) Singapore dollars. Chain-linked data generally do not add up to the total.,A,Calendar Year,2015,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,SIN,2016,440004.8,SGD,6,1,2015: Data are expressed in chained (2015) Singapore dollars. Chain-linked data generally do not add up to the total.,A,Calendar Year,2015,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,SIN,2017,459042.9,SGD,6,1,2015: Data are expressed in chained (2015) Singapore dollars. Chain-linked data generally do not add up to the total.,A,Calendar Year,2015,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,SIN,2018,473670.8,SGD,6,1,2015: Data are expressed in chained (2015) Singapore dollars. Chain-linked data generally do not add up to the total.,A,Calendar Year,2015,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,SIN,2019,479159.6,SGD,6,1,2015: Data are expressed in chained (2015) Singapore dollars. Chain-linked data generally do not add up to the total.,A,Calendar Year,2015,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,SIN,2020,461857.9,SGD,6,1,2015: Data are expressed in chained (2015) Singapore dollars. Chain-linked data generally do not add up to the total.,A,Calendar Year,2015,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,SIN,2021,508695.3,SGD,6,1,2015: Data are expressed in chained (2015) Singapore dollars. Chain-linked data generally do not add up to the total.,A,Calendar Year,2015,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,SIN,2022,529095.4,SGD,6,1,2015: Data are expressed in chained (2015) Singapore dollars. Chain-linked data generally do not add up to the total.,A,Calendar Year,2015,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,SIN,2023,536768.7,SGD,6,1,2015: Data are expressed in chained (2015) Singapore dollars. Chain-linked data generally do not add up to the total.,A,Calendar Year,2015,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,SIN,2024,565451,SGD,6,1,2015: Data are expressed in chained (2015) Singapore dollars. Chain-linked data generally do not add up to the total.,A,Calendar Year,2015,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,SIN,2025,593869.9,SGD,6,1,2015: Data are expressed in chained (2015) Singapore dollars. Chain-linked data generally do not add up to the total.,A,Calendar Year,2015,Singapore Department of Statistics,
ADB:DF_NA(1.0),A,NGDP_R_XDC,THA,2005,6848.59,THB,9,0,"Chain volume series are not additive. Thus, the sum of the components will not add up to the total.",A,Calendar Year,,National Economic and Social Development Council,"In chained prices, benchmarked at 2002 market prices"
ADB:DF_NA(1.0),A,NGDP_R_XDC,THA,2006,7188.814,THB,9,0,"Chain volume series are not additive. Thus, the sum of the components will not add up to the total.",A,Calendar Year,,National Economic and Social Development Council,"In chained prices, benchmarked at 2002 market prices"
ADB:DF_NA(1.0),A,NGDP_R_XDC,THA,2007,7579.538,THB,9,0,"Chain volume series are not additive. Thus, the sum of the components will not add up to the total.",A,Calendar Year,,National Economic and Social Development Council,"In chained prices, benchmarked at 2002 market prices"
ADB:DF_NA(1.0),A,NGDP_R_XDC,THA,2008,7710.337,THB,9,0,"Chain volume series are not additive. Thus, the sum of the components will not add up to the total.",A,Calendar Year,,National Economic and Social Development Council,"In chained prices, benchmarked at 2002 market prices"
ADB:DF_NA(1.0),A,NGDP_R_XDC,THA,2009,7657.089,THB,9,0,"Chain volume series are not additive. Thus, the sum of the components will not add up to the total.",A,Calendar Year,,National Economic and Social Development Council,"In chained prices, benchmarked at 2002 market prices"
ADB:DF_NA(1.0),A,NGDP_R_XDC,THA,2010,8232.395,THB,9,0,"Chain volume series are not additive. Thus, the sum of the components will not add up to the total.",A,Calendar Year,,National Economic and Social Development Council,"In chained prices, benchmarked at 2002 market prices"
ADB:DF_NA(1.0),A,NGDP_R_XDC,THA,2011,8301.56,THB,9,0,"Chain volume series are not additive. Thus, the sum of the components will not add up to the total.",A,Calendar Year,,National Economic and Social Development Council,"In chained prices, benchmarked at 2002 market prices"
ADB:DF_NA(1.0),A,NGDP_R_XDC,THA,2012,8902.824,THB,9,0,"Chain volume series are not additive. Thus, the sum of the components will not add up to the total.",A,Calendar Year,,National Economic and Social Development Council,"In chained prices, benchmarked at 2002 market prices"
ADB:DF_NA(1.0),A,NGDP_R_XDC,THA,2013,9142.077,THB,9,0,"Chain volume series are not additive. Thus, the sum of the components will not add up to the total.",A,Calendar Year,,National Economic and Social Development Council,"In chained prices, benchmarked at 2002 market prices"
ADB:DF_NA(1.0),A,NGDP_R_XDC,THA,2014,9232.089,THB,9,0,"Chain volume series are not additive. Thus, the sum of the components will not add up to the total.",A,Calendar Year,,National Economic and Social Development Council,"In chained prices, benchmarked at 2002 market prices"
ADB:DF_NA(1.0),A,NGDP_R_XDC,THA,2015,9521.426,THB,9,0,"Chain volume series are not additive. Thus, the sum of the components will not add up to the total.",A,Calendar Year,,National Economic and Social Development Council,"In chained prices, benchmarked at 2002 market prices"
ADB:DF_NA(1.0),A,NGDP_R_XDC,THA,2016,9848.502,THB,9,0,"Chain volume series are not additive. Thus, the sum of the components will not add up to the total.",A,Calendar Year,,National Economic and Social Development Council,"In chained prices, benchmarked at 2002 market prices"
ADB:DF_NA(1.0),A,NGDP_R_XDC,THA,2017,10259.941,THB,9,0,"Chain volume series are not additive. Thus, the sum of the components will not add up to the total.",A,Calendar Year,,National Economic and Social Development Council,"In chained prices, benchmarked at 2002 market prices"
ADB:DF_NA(1.0),A,NGDP_R_XDC,THA,2018,10693.204,THB,9,0,"Chain volume series are not additive. Thus, the sum of the components will not add up to the total.",A,Calendar Year,,National Economic and Social Development Council,"In chained prices, benchmarked at 2002 market prices"
ADB:DF_NA(1.0),A,NGDP_R_XDC,THA,2019,10919.319,THB,9,0,"Chain volume series are not additive. Thus, the sum of the components will not add up to the total.",A,Calendar Year,,National Economic and Social Development Council,"In chained prices, benchmarked at 2002 market prices"
ADB:DF_NA(1.0),A,NGDP_R_XDC,THA,2020,10253.998,THB,9,0,"Chain volume series are not additive. Thus, the sum of the components will not add up to the total.",A,Calendar Year,,National Economic and Social Development Council,"In chained prices, benchmarked at 2002 market prices"
ADB:DF_NA(1.0),A,NGDP_R_XDC,THA,2021,10413.815,THB,9,0,"Chain volume series are not additive. Thus, the sum of the components will not add up to the total.",A,Calendar Year,,National Economic and Social Development Council,"In chained prices, benchmarked at 2002 market prices"
ADB:DF_NA(1.0),A,NGDP_R_XDC,THA,2022,10688.515,THB,9,0,"Chain volume series are not additive. Thus, the sum of the components will not add up to the total.",A,Calendar Year,,National Economic and Social Development Council,"In chained prices, benchmarked at 2002 market prices"
ADB:DF_NA(1.0),A,NGDP_R_XDC,THA,2023,10928.882,THB,9,0,"Chain volume series are not additive. Thus, the sum of the components will not add up to the total.",P,Calendar Year,,National Economic and Social Development Council,"In chained prices, benchmarked at 2002 market prices"
ADB:DF_NA(1.0),A,NGDP_R_XDC,THA,2024,11251.131,THB,9,0,"Chain volume series are not additive. Thus, the sum of the components will not add up to the total.",P,Calendar Year,,National Economic and Social Development Council,"In chained prices, benchmarked at 2002 market prices"
ADB:DF_NA(1.0),A,NGDP_R_XDC,THA,2025,11525.937,THB,9,0,"Chain volume series are not additive. Thus, the sum of the components will not add up to the total.",P,Calendar Year,,National Economic and Social Development Council,"In chained prices, benchmarked at 2002 market prices"
ADB:DF_NA(1.0),A,NGDP_R_XDC,VIE,2005,1588645.953,VND,9,0,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",B,Calendar Year,2010,National Statistics Office,
ADB:DF_NA(1.0),A,NGDP_R_XDC,VIE,2006,1699501.269,VND,9,0,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,2010,National Statistics Office,
ADB:DF_NA(1.0),A,NGDP_R_XDC,VIE,2007,1820667.101,VND,9,0,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,2010,National Statistics Office,
ADB:DF_NA(1.0),A,NGDP_R_XDC,VIE,2008,1923749.392,VND,9,0,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,2010,National Statistics Office,
ADB:DF_NA(1.0),A,NGDP_R_XDC,VIE,2009,2027590.911,VND,9,0,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,2010,National Statistics Office,
ADB:DF_NA(1.0),A,NGDP_R_XDC,VIE,2010,2739843,VND,9,0,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",B,Calendar Year,2010,National Statistics Office,
ADB:DF_NA(1.0),A,NGDP_R_XDC,VIE,2011,2915554,VND,9,0,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,2010,National Statistics Office,
ADB:DF_NA(1.0),A,NGDP_R_XDC,VIE,2012,3076042,VND,9,0,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,2010,National Statistics Office,
ADB:DF_NA(1.0),A,NGDP_R_XDC,VIE,2013,3246870,VND,9,0,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,2010,National Statistics Office,
ADB:DF_NA(1.0),A,NGDP_R_XDC,VIE,2014,3455392,VND,9,0,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,2010,National Statistics Office,
ADB:DF_NA(1.0),A,NGDP_R_XDC,VIE,2015,3696826,VND,9,0,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,2010,National Statistics Office,
ADB:DF_NA(1.0),A,NGDP_R_XDC,VIE,2016,3944144,VND,9,0,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,2010,National Statistics Office,
ADB:DF_NA(1.0),A,NGDP_R_XDC,VIE,2017,4217875,VND,9,0,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,2010,National Statistics Office,
ADB:DF_NA(1.0),A,NGDP_R_XDC,VIE,2018,4532739,VND,9,0,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,2010,National Statistics Office,
ADB:DF_NA(1.0),A,NGDP_R_XDC,VIE,2019,4866316,VND,9,0,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,2010,National Statistics Office,
ADB:DF_NA(1.0),A,NGDP_R_XDC,VIE,2020,5005756,VND,9,0,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,2010,National Statistics Office,
ADB:DF_NA(1.0),A,NGDP_R_XDC,VIE,2021,5133589.06,VND,9,0,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,2010,National Statistics Office,
ADB:DF_NA(1.0),A,NGDP_R_XDC,VIE,2022,5571869.2,VND,9,0,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,2010,National Statistics Office,
ADB:DF_NA(1.0),A,NGDP_R_XDC,VIE,2023,5849273.7,VND,9,0,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,2010,National Statistics Office,
ADB:DF_NA(1.0),A,NGDP_R_XDC,VIE,2024,6261036.3,VND,9,0,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,2010,National Statistics Office,
ADB:DF_NA(1.0),A,NGDP_R_XDC,VIE,2025,6763098.166,VND,9,0,"2005-2010: For 2000–2009, the GDP data series is based on unreassessed/unreevaluated scale. Starting 2010, the GDP data are based on the reevaluated scale.",A,Calendar Year,2010,National Statistics Office,
