DATAFLOW,FREQ,INDICATOR,ECONOMY_CODE,TIME_PERIOD,OBS_VALUE,UNIT,UNIT_MULT,DECIMALS,FOOTNOTE,OBS_STATUS,REF_YEAR,BASE_YEAR,DATA_SOURCE,METHODOLOGY
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,VIE,2014,91.2038,PERSONS,6,1,,A,Ending 30 June,,National Statistics Office,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,VIE,2015,92.2286,PERSONS,6,1,,A,Ending 30 June,,National Statistics Office,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,VIE,2016,93.2507,PERSONS,6,1,,A,Ending 30 June,,National Statistics Office,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,VIE,2017,94.286,PERSONS,6,1,,A,Ending 30 June,,National Statistics Office,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,VIE,2018,95.3852,PERSONS,6,1,,A,Ending 30 June,,National Statistics Office,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,VIE,2019,96.484,PERSONS,6,1,,A,Ending 30 June,,National Statistics Office,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,VIE,2020,97.5827,PERSONS,6,1,,A,Ending 30 June,,National Statistics Office,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,VIE,2021,98.5062,PERSONS,6,1,,A,Ending 30 June,,National Statistics Office,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,VIE,2022,99.4671,PERSONS,6,1,,A,Ending 30 June,,National Statistics Office,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,VIE,2023,100.31,PERSONS,6,1,,A,Ending 30 June,,National Statistics Office,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,VIE,2024,101.34,PERSONS,6,1,,A,Ending 30 June,,National Statistics Office,
ADB:DF_PPSI(1.0),A,LP_PE_NUM_MOP,VIE,2025,102.3453202,PERSONS,6,1,,A,Ending 30 June,,National Statistics Office,
